   9.716280e-01,   9.536697e-01,   9.485551e-01,   9.583811e-01,   9.695632e-01,   9.690398e-01,   9.578385e-01,   9.329628e-01,   8.861213e-01,   8.177319e-01,   7.411896e-01,   6.771571e-01,   6.428608e-01,   6.437209e-01,   6.721270e-01,   7.123547e-01,   7.466479e-01,   7.599526e-01,   7.449772e-01,   7.085355e-01,   6.738957e-01,   6.724512e-01,   7.262533e-01,   8.327219e-01,   9.384728e-01,   8.541929e-01,   7.349099e-01,   6.528509e-01,   6.226502e-01,   6.473161e-01,   7.162832e-01,   8.029379e-01,   8.705186e-01,   8.968185e-01,   8.903461e-01,   8.527233e-01,   7.996542e-01,   7.645404e-01,   7.700221e-01,   8.191640e-01,   8.955480e-01,   9.551014e-01,   9.403069e-01,   9.379701e-01,   9.747329e-01,   9.312711e-01,   8.400688e-01,   7.546291e-01,   6.838504e-01,   6.309334e-01,   6.046604e-01,   6.209152e-01,   6.923120e-01,   8.107159e-01,   9.067424e-01,   8.459650e-01,   7.812254e-01,   7.844333e-01,   8.402899e-01,   9.008819e-01,   9.193164e-01,   8.835347e-01,   8.134960e-01,   7.499112e-01,   7.297176e-01,   7.611969e-01,   8.213833e-01,   8.755394e-01,   9.038548e-01,   9.144830e-01,   9.325742e-01,   9.730959e-01,   9.488867e-01,   8.811359e-01,   8.435226e-01,   8.522056e-01,   8.937665e-01,   9.310811e-01,   9.330392e-01,   9.121834e-01,   8.753382e-01,   8.336004e-01,   8.092368e-01,   8.152307e-01,   8.490263e-01,   8.987154e-01,   9.522630e-01,   9.980594e-01,   9.605438e-01,   9.214585e-01,   8.902082e-01,   8.710564e-01,   8.697023e-01,   8.891877e-01,   9.248198e-01,   9.638016e-01,   9.890541e-01,   9.864162e-01,   9.803371e-01,   9.777148e-01,

   9.092789e-01,   8.995822e-01,   8.926384e-01,   8.931407e-01,   8.981257e-01,   9.051434e-01,   9.111561e-01,   9.051545e-01,   8.703469e-01,   8.060937e-01,   7.312577e-01,   6.699096e-01,   6.398096e-01,   6.453378e-01,   6.775906e-01,   7.202208e-01,   7.557954e-01,   7.702043e-01,   7.570241e-01,   7.230691e-01,   6.899197e-01,   6.851110e-01,   7.239327e-01,   7.889779e-01,   8.124538e-01,   7.490479e-01,   6.592007e-01,   5.909193e-01,   5.636097e-01,   5.818196e-01,   6.344322e-01,   6.936075e-01,   7.300250e-01,   7.417589e-01,   7.441552e-01,   7.366756e-01,   7.169768e-01,   7.036240e-01,   7.190201e-01,   7.680914e-01,   8.321537e-01,   8.726487e-01,   8.768686e-01,   8.894193e-01,   9.314256e-01,   9.394540e-01,   8.650095e-01,   7.825696e-01,   7.087744e-01,   6.459693e-01,   6.008279e-01,   5.864568e-01,   6.124709e-01,   6.698579e-01,   7.244313e-01,   7.475450e-01,   7.642086e-01,   8.120577e-01,   8.848693e-01,   9.284799e-01,   9.067599e-01,   8.575464e-01,   7.880521e-01,   7.273539e-01,   7.111322e-01,   7.463496e-01,   8.070806e-01,   8.563100e-01,   8.774023e-01,   8.831807e-01,   8.957925e-01,   9.221591e-01,   9.170672e-01,   8.649119e-01,   8.255523e-01,   8.228772e-01,   8.414716e-01,   8.436749e-01,   8.142372e-01,   7.693719e-01,   7.237553e-01,   6.914712e-01,   6.876692e-01,   7.194930e-01,   7.817211e-01,   8.610447e-01,   9.408136e-01,   9.634045e-01,   9.089798e-01,   8.647947e-01,   8.412636e-01,   8.395547e-01,   8.588074e-01,   8.962526e-01,   9.444565e-01,   9.851052e-01,   9.684525e-01,   9.446199e-01,   9.304584e-01,   9.238420e-01,

   8.270546e-01,   8.202381e-01,   8.136135e-01,   8.128154e-01,   8.196351e-01,   8.335113e-01,   8.507076e-01,   8.605480e-01,   8.424269e-01,   7.878162e-01,   7.183850e-01,   6.631776e-01,   6.407706e-01,   6.537385e-01,   6.912422e-01,   7.364820e-01,   7.732778e-01,   7.895089e-01,   7.798798e-01,   7.500870e-01,   7.174426e-01,   7.018545e-01,   7.086442e-01,   7.154592e-01,   6.884600e-01,   6.267114e-01,   5.579209e-01,   5.060504e-01,   4.850922e-01,   4.994985e-01,   5.399808e-01,   5.827440e-01,   6.056988e-01,   6.109606e-01,   6.142093e-01,   6.191938e-01,   6.226153e-01,   6.325106e-01,   6.640434e-01,   7.209444e-01,   7.855392e-01,   8.262066e-01,   8.387136e-01,   8.609183e-01,   9.161042e-01,   9.789124e-01,   9.076905e-01,   8.183765e-01,   7.329856e-01,   6.510542e-01,   5.775545e-01,   5.251185e-01,   5.073025e-01,   5.290169e-01,   5.828698e-01,   6.575734e-01,   7.498050e-01,   8.597496e-01,   9.703093e-01,   9.306399e-01,   8.655579e-01,   8.090691e-01,   7.398165e-01,   6.814058e-01,   6.690465e-01,   7.068759e-01,   7.642668e-01,   8.041736e-01,   8.181345e-01,   8.216127e-01,   8.316548e-01,   8.536156e-01,   8.609314e-01,   8.294982e-01,   7.929529e-01,   7.794875e-01,   7.800717e-01,   7.662890e-01,   7.248324e-01,   6.668451e-01,   6.116204e-01,   5.791296e-01,   5.841709e-01,   6.294119e-01,   7.043576e-01,   7.899990e-01,   8.606905e-01,   8.820820e-01,   8.559511e-01,   8.262773e-01,   8.163692e-01,   8.320590e-01,   8.711453e-01,   9.267791e-01,   9.887082e-01,   9.650314e-01,   9.227222e-01,   8.962772e-01,   8.817823e-01,   8.752670e-01,

   7.286330e-01,   7.242841e-01,   7.203714e-01,   7.222190e-01,   7.327454e-01,   7.518106e-01,   7.762493e-01,   7.979071e-01,   7.983593e-01,   7.623941e-01,   7.068356e-01,   6.635093e-01,   6.518477e-01,   6.726788e-01,   7.138148e-01,   7.593753e-01,   7.960948e-01,   8.148214e-01,   8.106163e-01,   7.853202e-01,   7.487926e-01,   7.122046e-01,   6.771862e-01,   6.349951e-01,   5.807221e-01,   5.219276e-01,   4.707347e-01,   4.366262e-01,   4.264313e-01,   4.429565e-01,   4.789503e-01,   5.144742e-01,   5.303125e-01,   5.286536e-01,   5.270598e-01,   5.356358e-01,   5.545200e-01,   5.862938e-01,   6.379311e-01,   7.087775e-01,   7.795162e-01,   8.187288e-01,   8.275476e-01,   8.471472e-01,   8.978306e-01,   9.479822e-01,   8.975930e-01,   8.083672e-01,   7.154204e-01,   6.215636e-01,   5.324039e-01,   4.611341e-01,   4.248632e-01,   4.369073e-01,   5.001175e-01,   6.060334e-01,   7.384834e-01,   8.710597e-01,   9.196732e-01,   8.554560e-01,   8.017314e-01,   7.499852e-01,   6.792511e-01,   6.178199e-01,   6.027282e-01,   6.354614e-01,   6.833249e-01,   7.147912e-01,   7.276979e-01,   7.344298e-01,   7.467856e-01,   7.698138e-01,   7.871668e-01,   7.769317e-01,   7.526863e-01,   7.386134e-01,   7.331828e-01,   7.169709e-01,   6.773952e-01,   6.209930e-01,   5.674976e-01,   5.388317e-01,   5.479576e-01,   5.920269e-01,   6.543012e-01,   7.136593e-01,   7.560930e-01,   7.803937e-01,   7.941792e-01,   8.073579e-01,   8.291947e-01,   8.661113e-01,   9.185645e-01,   9.748672e-01,   9.535077e-01,   9.032465e-01,   8.689212e-01,   8.512517e-01,   8.441089e-01,   8.417458e-01,

   6.290798e-01,   6.271266e-01,   6.264842e-01,   6.311401e-01,   6.433808e-01,   6.631691e-01,   6.888702e-01,   7.158836e-01,   7.315965e-01,   7.213381e-01,   6.921941e-01,   6.703380e-01,   6.736923e-01,   7.018741e-01,   7.432337e-01,   7.854356e-01,   8.204498e-01,   8.428734e-01,   8.462751e-01,   8.244331e-01,   7.782086e-01,   7.155414e-01,   6.447190e-01,   5.727023e-01,   5.071991e-01,   4.557193e-01,   4.223761e-01,   4.077784e-01,   4.119611e-01,   4.346192e-01,   4.698403e-01,   5.015882e-01,   5.124980e-01,   5.033712e-01,   4.934531e-01,   4.999256e-01,   5.284621e-01,   5.790211e-01,   6.503160e-01,   7.339230e-01,   8.027284e-01,   8.203760e-01,   8.046903e-01,   8.039068e-01,   8.261118e-01,   8.375573e-01,   8.032988e-01,   7.355640e-01,   6.551777e-01,   5.710663e-01,   4.907985e-01,   4.266452e-01,   3.948231e-01,   4.097083e-01,   4.759359e-01,   5.827985e-01,   7.018140e-01,   7.835560e-01,   7.876578e-01,   7.575450e-01,   7.346920e-01,   6.966852e-01,   6.237418e-01,   5.526720e-01,   5.249592e-01,   5.426556e-01,   5.766814e-01,   6.028947e-01,   6.198575e-01,   6.341615e-01,   6.530475e-01,   6.812019e-01,   7.088043e-01,   7.193280e-01,   7.161105e-01,   7.144037e-01,   7.146003e-01,   7.033293e-01,   6.712903e-01,   6.250675e-01,   5.846335e-01,   5.702321e-01,   5.879654e-01,   6.236072e-01,   6.518012e-01,   6.606258e-01,   6.643157e-01,   6.834134e-01,   7.258237e-01,   7.864630e-01,   8.552196e-01,   9.238452e-01,   9.746608e-01,   9.367762e-01,   8.835174e-01,   8.458505e-01,   8.283855e-01,   8.266632e-01,   8.315085e-01,   8.354766e-01,

